id_order_line,id_order,date_opended,date_created,m_quantity,m_unit_price,m_unit_price_exc_vat,m_total_price_inc_vat,m_total_price_exc_vat,m_tax_percent,m_discount_amount,dim_type,dim_category,dim_name,dim_status,dim_category_translated,dim_name_translated,categories
247854842,57448841,2019-01-28 11:30:01,2019-01-28 11:30:51,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
275813883,64521990,2019-03-21 12:50:06,2019-03-21 12:51:13,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN,Appetizers
156908463,34729488,2018-07-10 11:30:53,2018-07-10 11:35:58,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
204073317,46299673,2018-10-22 11:49:50,2018-10-22 11:55:27,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
129566496,27677486,2018-05-02 11:11:26,2018-05-02 11:11:36,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
201524469,45656331,2018-10-17 11:15:36,2018-10-17 11:15:49,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
263068089,61301541,2019-02-26 11:11:29,2019-02-26 11:12:14,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
291985408,68542130,2019-04-17 10:31:23,2019-04-17 10:32:40,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
91145322,18399959,2017-12-28 11:54:33,2017-12-28 11:54:42,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
75287503,15191350,2017-10-24 11:38:43,2017-10-24 11:39:50,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
471496066,107546972,2019-12-10 11:23:46,2019-12-10 12:16:29,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
560466523,122954532,2020-03-11 11:29:01,2020-03-11 11:29:14,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
428290866,100689439,2019-10-30 11:53:59,2019-10-30 12:33:13,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
421513270,99121036,2019-10-21 10:38:50,2019-10-21 11:16:23,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
335414221,79191321,2019-06-25 11:37:35,2019-06-25 11:38:42,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN,Appetizers
326182077,76930577,2019-06-12 11:15:37,2019-06-12 11:16:19,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
352270799,83186508,2019-07-18 11:11:56,2019-07-18 11:58:38,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
180963211,40427756,2018-09-04 10:59:14,2018-09-04 11:00:45,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
547799112,120139410,2020-02-24 11:34:54,2020-02-24 12:16:44,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
249286090,57828161,2019-01-31 13:28:43,2019-01-31 13:30:52,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN,Appetizers
488550075,108627479,2019-12-16 12:35:36,2019-12-23 21:41:46,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
313967311,73965271,2019-05-24 10:53:32,2019-05-24 10:55:33,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
88222998,17728018,2017-12-14 12:13:57,2017-12-14 12:14:15,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
117648374,24737030,2018-03-30 11:44:01,2018-03-30 11:44:11,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
139142538,30166314,2018-05-29 11:05:57,2018-05-29 11:07:12,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
292101967,68569753,2019-04-17 11:32:25,2019-04-17 11:34:50,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
275718115,64499755,2019-03-21 11:50:32,2019-03-21 11:51:57,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
111806487,23295556,2018-03-13 11:58:57,2018-03-13 11:59:13,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
295676526,69423713,2019-04-23 10:47:50,2019-04-23 10:48:14,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
303933794,71450140,2019-05-07 11:40:50,2019-05-07 11:41:01,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
334779973,79027137,2019-06-24 10:42:02,2019-06-24 10:42:21,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
167428685,37296235,2018-08-02 11:56:05,2018-08-02 11:56:43,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN,Appetizers
134835058,29037774,2018-05-17 11:02:06,2018-05-17 11:03:16,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
110221172,22892714,2018-03-08 11:53:04,2018-03-08 11:55:05,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
525012008,115354681,2020-01-29 11:00:42,2020-01-29 11:01:00,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
127939766,27284942,2018-04-27 11:24:14,2018-04-27 11:24:59,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
278179938,65098021,2019-03-25 11:34:37,2019-03-25 11:35:03,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
288911764,67802122,2019-04-12 10:58:57,2019-04-12 10:59:29,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
86201928,17293572,2017-12-06 11:27:15,2017-12-06 11:27:21,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
213450618,48674342,2018-11-12 11:43:51,2018-11-12 11:44:24,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
211590963,48208382,2018-11-08 12:54:18,2018-11-08 12:58:02,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN,Appetizers
355330246,83905451,2019-07-22 12:43:52,2019-07-22 13:12:20,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
270757844,63230941,2019-03-12 11:46:12,2019-03-12 11:49:47,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
255884082,59505994,2019-02-13 12:33:57,2019-02-13 12:34:00,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN,Appetizers
450558621,104349418,2019-11-21 12:32:18,2019-11-21 12:32:31,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
220123146,50416058,2018-11-27 13:03:51,2018-11-27 13:05:19,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
345300645,81568077,2019-07-09 10:19:03,2019-07-09 10:21:27,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
224314146,51498983,2018-12-06 12:20:55,2018-12-06 12:21:48,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
239761355,55395912,2019-01-11 12:44:33,2019-01-11 12:45:10,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
535702537,117562077,2020-02-10 11:19:09,2020-02-10 11:19:27,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
127947850,27286723,2018-04-27 11:32:42,2018-04-27 11:32:53,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
127468747,27162970,2018-04-26 10:36:13,2018-04-26 10:36:25,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
220103722,50411528,2018-11-27 12:40:30,2018-11-27 12:43:33,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
274565691,64196454,2019-03-19 11:13:14,2019-03-19 11:13:40,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
205894518,46782784,2018-10-26 11:14:46,2018-10-26 11:18:36,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
305445873,71828562,2019-05-10 10:18:05,2019-05-10 10:25:56,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
274565699,64196454,2019-03-19 11:13:15,2019-03-19 11:13:40,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
218281267,49954637,2018-11-23 11:35:57,2018-11-23 11:37:48,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
81443670,16251738,2017-11-15 12:12:51,2017-11-15 12:14:04,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
336864829,79550763,2019-06-27 12:32:13,2019-06-27 12:33:17,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN,Appetizers
272506798,63691276,2019-03-15 13:03:21,2019-03-15 13:03:41,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN,Appetizers
251695934,58437042,2019-02-05 12:08:02,2019-02-05 12:09:38,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
214350380,48921873,2018-11-14 13:29:13,2018-11-14 13:30:05,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN,Appetizers
464852748,106572993,2019-12-04 11:52:29,2019-12-04 11:53:05,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
161564039,35897065,2018-07-20 10:55:12,2018-07-20 10:58:36,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
197294832,44550567,2018-10-08 10:38:59,2018-10-08 10:42:50,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
427496990,100519267,2019-10-29 11:55:18,2019-10-29 12:43:11,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
84915676,17004562,2017-11-30 12:37:06,2017-11-30 12:37:45,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
101537012,20830399,2018-02-07 12:33:17,2018-02-07 12:33:23,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
518523977,114386190,2020-01-23 13:23:46,2020-01-23 13:24:28,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
124992169,26526018,2018-04-19 11:20:27,2018-04-19 11:20:56,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
212095853,48347432,2018-11-09 12:47:29,2018-11-09 12:51:37,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN,Appetizers
187487834,42028482,2018-09-17 11:10:28,2018-09-17 11:10:35,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
326914513,77117322,2019-06-13 11:53:12,2019-06-13 11:53:25,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
407129463,95717574,2019-10-02 11:28:10,2019-10-02 11:29:17,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
474925089,108108252,2019-12-13 13:28:08,2019-12-13 13:58:21,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
301576372,70884327,2019-05-03 11:18:03,2019-05-03 11:19:54,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
448499314,103983479,2019-11-19 11:37:32,2019-11-19 12:15:54,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
503930279,112130038,2020-01-10 11:28:15,2020-01-10 12:09:45,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
95576846,19444662,2018-01-17 11:34:33,2018-01-17 11:34:43,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
326200728,76934872,2019-06-12 11:22:55,2019-06-12 11:26:14,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
220075051,50404850,2018-11-27 12:19:06,2018-11-27 12:19:28,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
264839630,61759952,2019-03-01 12:06:01,2019-03-01 12:07:36,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
500244310,111520092,2020-01-06 12:26:03,2020-01-06 13:04:55,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
303933791,71450140,2019-05-07 11:40:49,2019-05-07 11:41:01,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
244560968,56605836,2019-01-21 11:48:15,2019-01-21 11:51:31,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
74193273,14951601,2017-10-19 10:59:25,2017-10-19 11:00:44,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
245328687,56818332,2019-01-23 11:39:55,2019-01-23 11:40:16,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
