id_order_line,id_order,date_opended,date_created,m_quantity,m_unit_price,m_unit_price_exc_vat,m_total_price_inc_vat,m_total_price_exc_vat,m_tax_percent,m_discount_amount,dim_type,dim_category,dim_name,dim_status,dim_feature_type,dim_unit_measure,dim_unit_measure_display,dim_category_translated,dim_name_translated
91145322,18399959,28/12/2017 11:54:33,28/12/2017 11:54:42,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
75287503,15191350,24/10/2017 11:38:43,24/10/2017 11:39:50,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
471496066,107546972,10/12/2019 11:23:46,10/12/2019 12:16:29,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
560466523,122954532,11/03/2020 11:29:01,11/03/2020 11:29:14,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
428290866,100689439,30/10/2019 11:53:59,30/10/2019 12:33:13,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
421513270,99121036,21/10/2019 10:38:50,21/10/2019 11:16:23,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
335414221,79191321,25/06/2019 11:37:35,25/06/2019 11:38:42,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,,,,BUCKWHEAT WRAP,DINAN
326182077,76930577,12/06/2019 11:15:37,12/06/2019 11:16:19,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
352270799,83186508,18/07/2019 11:11:56,18/07/2019 11:58:38,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
180963211,40427756,04/09/2018 10:59:14,04/09/2018 11:00:45,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
547799112,120139410,24/02/2020 11:34:54,24/02/2020 12:16:44,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
249286090,57828161,31/01/2019 13:28:43,31/01/2019 13:30:52,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,,,,BUCKWHEAT WRAP,DINAN
488550075,108627479,16/12/2019 12:35:36,23/12/2019 21:41:46,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
313967311,73965271,24/05/2019 10:53:32,24/05/2019 10:55:33,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
88222998,17728018,14/12/2017 12:13:57,14/12/2017 12:14:15,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
117648374,24737030,30/03/2018 11:44:01,30/03/2018 11:44:11,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
139142538,30166314,29/05/2018 11:05:57,29/05/2018 11:07:12,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
292101967,68569753,17/04/2019 11:32:25,17/04/2019 11:34:50,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
275718115,64499755,21/03/2019 11:50:32,21/03/2019 11:51:57,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
111806487,23295556,13/03/2018 11:58:57,13/03/2018 11:59:13,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
295676526,69423713,23/04/2019 10:47:50,23/04/2019 10:48:14,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
303933794,71450140,07/05/2019 11:40:50,07/05/2019 11:41:01,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
334779973,79027137,24/06/2019 10:42:02,24/06/2019 10:42:21,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
167428685,37296235,02/08/2018 11:56:05,02/08/2018 11:56:43,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,,,,BUCKWHEAT WRAP,DINAN
134835058,29037774,17/05/2018 11:02:06,17/05/2018 11:03:16,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
110221172,22892714,08/03/2018 11:53:04,08/03/2018 11:55:05,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
525012008,115354681,29/01/2020 11:00:42,29/01/2020 11:01:00,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
127939766,27284942,27/04/2018 11:24:14,27/04/2018 11:24:59,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
278179938,65098021,25/03/2019 11:34:37,25/03/2019 11:35:03,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
288911764,67802122,12/04/2019 10:58:57,12/04/2019 10:59:29,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
86201928,17293572,06/12/2017 11:27:15,06/12/2017 11:27:21,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
213450618,48674342,12/11/2018 11:43:51,12/11/2018 11:44:24,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
211590963,48208382,08/11/2018 12:54:18,08/11/2018 12:58:02,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,,,,BUCKWHEAT WRAP,DINAN
355330246,83905451,22/07/2019 12:43:52,22/07/2019 13:12:20,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
270757844,63230941,12/03/2019 11:46:12,12/03/2019 11:49:47,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
255884082,59505994,13/02/2019 12:33:57,13/02/2019 12:34:00,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,,,,BUCKWHEAT WRAP,DINAN
450558621,104349418,21/11/2019 12:32:18,21/11/2019 12:32:31,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
220123146,50416058,27/11/2018 13:03:51,27/11/2018 13:05:19,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
345300645,81568077,09/07/2019 10:19:03,09/07/2019 10:21:27,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
224314146,51498983,06/12/2018 12:20:55,06/12/2018 12:21:48,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
239761355,55395912,11/01/2019 12:44:33,11/01/2019 12:45:10,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
535702537,117562077,10/02/2020 11:19:09,10/02/2020 11:19:27,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
127947850,27286723,27/04/2018 11:32:42,27/04/2018 11:32:53,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
127468747,27162970,26/04/2018 10:36:13,26/04/2018 10:36:25,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
220103722,50411528,27/11/2018 12:40:30,27/11/2018 12:43:33,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
274565691,64196454,19/03/2019 11:13:14,19/03/2019 11:13:40,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
205894518,46782784,26/10/2018 11:14:46,26/10/2018 11:18:36,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
305445873,71828562,10/05/2019 10:18:05,10/05/2019 10:25:56,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
274565699,64196454,19/03/2019 11:13:15,19/03/2019 11:13:40,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
218281267,49954637,23/11/2018 11:35:57,23/11/2018 11:37:48,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
81443670,16251738,15/11/2017 12:12:51,15/11/2017 12:14:04,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
336864829,79550763,27/06/2019 12:32:13,27/06/2019 12:33:17,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,,,,BUCKWHEAT WRAP,DINAN
272506798,63691276,15/03/2019 13:03:21,15/03/2019 13:03:41,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,,,,BUCKWHEAT WRAP,DINAN
251695934,58437042,05/02/2019 12:08:02,05/02/2019 12:09:38,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
214350380,48921873,14/11/2018 13:29:13,14/11/2018 13:30:05,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,,,,BUCKWHEAT WRAP,DINAN
464852748,106572993,04/12/2019 11:52:29,04/12/2019 11:53:05,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
161564039,35897065,20/07/2018 10:55:12,20/07/2018 10:58:36,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
197294832,44550567,08/10/2018 10:38:59,08/10/2018 10:42:50,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
427496990,100519267,29/10/2019 11:55:18,29/10/2019 12:43:11,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
84915676,17004562,30/11/2017 12:37:06,30/11/2017 12:37:45,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
101537012,20830399,07/02/2018 12:33:17,07/02/2018 12:33:23,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
518523977,114386190,23/01/2020 13:23:46,23/01/2020 13:24:28,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
124992169,26526018,19/04/2018 11:20:27,19/04/2018 11:20:56,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
212095853,48347432,09/11/2018 12:47:29,09/11/2018 12:51:37,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,,,,BUCKWHEAT WRAP,DINAN
187487834,42028482,17/09/2018 11:10:28,17/09/2018 11:10:35,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
326914513,77117322,13/06/2019 11:53:12,13/06/2019 11:53:25,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
407129463,95717574,02/10/2019 11:28:10,02/10/2019 11:29:17,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
474925089,108108252,13/12/2019 13:28:08,13/12/2019 13:58:21,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
301576372,70884327,03/05/2019 11:18:03,03/05/2019 11:19:54,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
448499314,103983479,19/11/2019 11:37:32,19/11/2019 12:15:54,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
503930279,112130038,10/01/2020 11:28:15,10/01/2020 12:09:45,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
95576846,19444662,17/01/2018 11:34:33,17/01/2018 11:34:43,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
326200728,76934872,12/06/2019 11:22:55,12/06/2019 11:26:14,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
220075051,50404850,27/11/2018 12:19:06,27/11/2018 12:19:28,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
264839630,61759952,01/03/2019 12:06:01,01/03/2019 12:07:36,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
500244310,111520092,06/01/2020 12:26:03,06/01/2020 13:04:55,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
303933791,71450140,07/05/2019 11:40:49,07/05/2019 11:41:01,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
244560968,56605836,21/01/2019 11:48:15,21/01/2019 11:51:31,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
74193273,14951601,19/10/2017 10:59:25,19/10/2017 11:00:44,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
245328687,56818332,23/01/2019 11:39:55,23/01/2019 11:40:16,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
